short,1585846920,6996.0,7135.5,139.5,1585847100,7135.5,3,-1.000,loss,6923.0
long,1585850640,6971.0,6831.5,139.5,1585852860,6831.5,37,-1.000,loss,7044.0
long,1585852920,6779.0,6639.5,139.5,1585855560,6851.5,44,0.520,win,6851.5
long,1585859340,6648.0,6508.5,139.5,1585859520,6721.0,3,0.523,win,6721.0
long,1586000340,6735.5,6631.5,104.0,1586020260,6790.5,332,0.529,win,6790.5
short,1586032200,6887.5,6991.5,104.0,1586032260,6991.5,1,-1.000,loss,6832.5
short,1586108760,6820.5,6927.0,106.5,1586108820,6764.0,1,0.531,win,6764.0
long,1586289900,7165.5,7060.5,105.0,1586313360,7221.5,391,0.533,win,7221.5
long,1586433480,7154.5,7082.0,72.5,1586434500,7193.5,17,0.538,win,7193.5
long,1586494860,7026.5,6954.5,72.0,1586494920,6954.5,1,-1.000,loss,7065.5
long,1586495040,6986.5,6914.0,72.5,1586502240,6914.0,120,-1.000,loss,7025.5
long,1586736000,6842.5,6767.5,75.0,1586737740,6767.5,29,-1.000,loss,6883.0
long,1586738160,6631.5,6556.5,75.0,1586738220,6672.0,1,0.540,win,6672.0
long,1586779260,6682.0,6586.5,95.5,1586787060,6732.5,130,0.529,win,6732.5
long,1586995260,6517.0,6439.5,77.5,1586995680,6559.0,7,0.542,win,6559.0
short,1587020580,6779.0,6856.5,77.5,1587021000,6856.5,7,-1.000,loss,6737.0
short,1587021180,6869.5,6947.0,77.5,1587021360,6947.0,3,-1.000,loss,6827.5
short,1587021480,6925.0,7002.5,77.5,1587022380,6883.0,15,0.542,win,6883.0
short,1587025920,7027.0,7105.0,78.0,1587025980,7105.0,1,-1.000,loss,6985.0
long,1587033480,6917.0,6832.5,84.5,1587035640,6962.5,36,0.538,win,6962.5
long,1587404820,6852.0,6806.5,45.5,1587404940,6878.0,2,0.571,win,6878.0
short,1587561660,7063.5,7115.0,51.5,1587561780,7034.0,2,0.573,win,7034.0
short,1587650700,7340.0,7385.0,45.0,1587650700,7385.0,0,-1.000,loss,7314.0
short,1587650880,7369.5,7414.5,45.0,1587651240,7343.5,6,0.578,win,7343.5
short,1587651600,7445.0,7490.0,45.0,1587651600,7490.0,0,-1.000,loss,7419.5
long,1587913800,7509.0,7470.0,39.0,1587913800,7531.5,0,0.577,win,7531.5
short,1588178640,8614.5,8651.0,36.5,1588178640,8593.0,0,0.589,win,8593.0
short,1588178940,8686.5,8722.5,36.0,1588178940,8664.5,0,0.611,win,8664.5
short,1588182180,8873.5,8909.5,36.0,1588182180,8851.5,0,0.611,win,8851.5
short,1588182240,8885.0,8921.0,36.0,1588182240,8921.0,0,-1.000,loss,8863.0
short,1588182480,8931.0,8967.0,36.0,1588182540,8908.5,1,0.625,win,8908.5
long,1588182720,8695.0,8658.5,36.5,1588182720,8658.5,0,-1.000,loss,8717.0
long,1588182840,8677.5,8641.0,36.5,1588182840,8699.5,0,0.603,win,8699.5
long,1588183380,8618.0,8582.0,36.0,1588183500,8640.0,2,0.611,win,8640.0
short,1588217820,9172.5,9209.0,36.5,1588217880,9150.5,1,0.603,win,9150.5
long,1588228200,9255.5,9219.5,36.0,1588228200,9277.5,0,0.611,win,9277.5
long,1588231140,9130.5,9094.5,36.0,1588231200,9094.5,1,-1.000,loss,9152.5
long,1588231260,9100.5,9064.5,36.0,1588231260,9122.5,0,0.611,win,9122.5
long,1588237560,8970.0,8934.0,36.0,1588237560,8992.0,0,0.611,win,8992.0
long,1588237620,8956.0,8920.0,36.0,1588237620,8920.0,0,-1.000,loss,8978.0
long,1588237740,8926.0,8889.5,36.5,1588237740,8948.0,0,0.603,win,8948.0
long,1588238220,8863.5,8827.5,36.0,1588238220,8827.5,0,-1.000,loss,8885.5
long,1588240200,8751.0,8714.5,36.5,1588240260,8773.0,1,0.603,win,8773.0
long,1588240320,8728.5,8692.5,36.0,1588240320,8750.5,0,0.611,win,8750.5
long,1588240680,8682.0,8646.0,36.0,1588240680,8646.0,0,-1.000,loss,8704.0
long,1588240740,8668.5,8632.5,36.0,1588240800,8632.5,1,-1.000,loss,8690.5
long,1588268280,8474.5,8395.0,79.5,1588268400,8518.5,2,0.553,win,8518.5
short,1588269660,8648.0,8728.0,80.0,1588269900,8604.5,4,0.544,win,8604.5
long,1588486260,8941.5,8852.0,89.5,1588486800,8990.5,9,0.547,win,8990.5
long,1588672860,8885.5,8769.0,116.5,1588686240,8948.0,223,0.536,win,8948.0
long,1588809360,9107.5,8979.0,128.5,1588810500,9176.0,19,0.533,win,9176.0
short,1588857720,9545.5,9632.0,86.5,1588857900,9498.0,3,0.549,win,9498.0
long,1588865520,9377.0,9290.5,86.5,1588865580,9424.0,1,0.543,win,9424.0
long,1589069640,9364.5,9249.5,115.0,1589069700,9249.5,1,-1.000,loss,9426.0
long,1589070960,8560.0,8445.0,115.0,1589071020,8621.0,1,0.530,win,8621.0
short,1589071740,8805.5,8920.5,115.0,1589071920,8744.0,3,0.535,win,8744.0
long,1589072160,8604.0,8489.0,115.0,1589072280,8665.0,2,0.530,win,8665.0
long,1589080260,8494.5,8380.0,114.5,1589080320,8380.0,1,-1.000,loss,8556.0
long,1589128800,8439.0,8243.5,195.5,1589131800,8540.0,50,0.517,win,8540.0
short,1589140920,8665.5,8861.0,195.5,1589188260,8564.0,789,0.519,win,8564.0
short,1589193900,8852.5,9039.5,187.0,1589195160,8755.5,21,0.519,win,8755.5
long,1589201160,8938.0,8751.0,187.0,1589215080,8751.0,232,-1.000,loss,9035.0
long,1589219820,8432.5,8246.0,186.5,1589220240,8529.5,7,0.520,win,8529.5
long,1589220780,8342.0,8155.5,186.5,1589221620,8439.0,14,0.520,win,8439.0
short,1589221800,8517.0,8703.5,186.5,1589222040,8420.0,4,0.520,win,8420.0
short,1589223300,8568.5,8755.0,186.5,1589223840,8471.0,9,0.523,win,8471.0
short,1589226720,8663.5,8850.0,186.5,1589229120,8566.0,40,0.523,win,8566.0
long,1589451060,9678.0,9486.5,191.5,1589472000,9777.5,349,0.520,win,9777.5
